State,District,Latitude,Longitude,District code,Population,Households with Internet,Households with  Electric Lighting,Age 0 to 29,Age 30 to 49,Age 50+,Sex Ratio,Literacy Rate,Percent of Hindu Population,Percent of Christian Population,Percent of Muslims Population,Percent of Buddhists Population,Percent of Jains Population,Percent of Sikhs Population,Percent of Other Religions Population,Percent of people not state their Religion,Percent of Below Primary Education,Percent of Middle Education,Percent of Secondary Education,Percent of Higher Education,Percent of Graduate Education
Madhya Pradesh,Rajgarh,23.785499026425583,76.66431223922116,442,1545814,1611,231130,935230,363218,246447,96.0,52.0,92.75883126948003,0.08041070917975901,6.917261714540042,0.007827591159091585,0.10344064680485492,0.029757784571753137,0.003234541801277515,0.09923574246319415,15.508851647093378,6.693172658547536,6.235290921158691,4.678182498023695,3.331513364479814
Madhya Pradesh,Ratlam,23.503562290502792,75.14895782122909,434,1455069,3644,213825,876905,363858,213560,97.0,57.0,87.07786366144836,0.27462615174950467,10.38239423697433,0.01202692106010093,2.017292650726529,0.09298528111038033,0.008453207373670939,0.13435788955712755,15.443597520117603,8.892499256049026,7.660186561599485,5.945216343692293,4.617787884973152
Madhya Pradesh,Rewa,24.861184625158856,81.57572465057183,430,2365106,3406,251132,1460075,540235,362228,93.0,61.0,95.92965389289105,0.08304067555534508,3.6114237585968665,0.041689463389801555,0.027694318986125784,0.035178127322834575,0.00980928550348272,0.2615104777544854,14.560108510992741,13.231161732285996,8.721554129074976,7.637501236731039,5.174017570459844
Madhya Pradesh,Sagar,23.800318709677374,78.71940357771273,427,2378458,4546,366494,1470688,569166,335432,89.0,65.0,92.42530244385227,0.23460578240187552,4.350717986191053,0.04166565060219689,2.6484386102256168,0.174314618967415,0.00706339990027152,0.11789150785929371,14.620901441185843,12.490403446266447,9.003186097883587,5.797832040759181,4.908768622359529
Madhya Pradesh,Satna,24.62777621776502,80.75547048710598,429,2228935,3754,294702,1365647,535086,326049,93.0,62.0,96.84548898913606,0.09995805171528108,2.6681352305024597,0.016330669131221862,0.14065013111643004,0.052177385163766556,0.07577609934789484,0.1014834438868787,15.206679423132572,13.887170330224974,8.855036149551243,6.64402506129609,4.733157315040591
Madhya Pradesh,Sehore,22.9297199679658,77.06780202883085,445,1311332,1566,212138,817608,305605,187611,92.0,60.0,88.73473689347931,0.10706670774449185,10.522125594433751,0.027224226969219084,0.475241967709169,0.048805336863586034,0.005033050364057309,0.07976622243642342,14.78534802780684,10.392791451745248,9.203390140711887,5.913147852717695,3.862866154413985
Madhya Pradesh,Seoni,22.33230487804874,79.66053863928111,456,1379131,1182,228695,809922,363037,205237,98.0,63.0,83.02706559420389,0.13465000786727294,5.781829282352438,0.5284487115437185,0.36124197048721257,0.02610339409381705,9.811613255013484,0.32904778443817156,16.216733580783842,10.995039630027895,8.42008482152892,6.119650707583253,4.059367819300705
Madhya Pradesh,Shahdol,23.44859864559819,81.4596831828442,460,1066063,1733,113184,645619,269145,150655,97.0,57.0,93.52852504964528,0.22250092161532667,3.9796897556711,0.025139227231411276,0.16293596157075144,0.08554841505614584,1.8242824298376363,0.17137823937234478,15.193473556440848,12.046849013613642,7.541955775596752,5.714015025378425,4.363062970950122
Madhya Pradesh,Shajapur,23.566620317220547,76.33555181268885,436,1512681,1382,232735,901161,369741,240768,94.0,59.0,87.32859076037843,0.053877849989521914,11.550617744256721,0.011833294660275365,0.909312670682054,0.041714016372255615,0.004363114232280302,0.0996905494284651,17.929424644059125,9.336072840208875,7.362160296850427,5.022010589146026,3.21753231514113
Madhya Pradesh,Sheopur,25.78014810996563,77.16911116838484,418,687861,273,74770,449974,155063,82416,90.0,48.0,92.85335263955945,0.03343698799612131,6.018076326467121,0.02922101994443645,0.05509834108926077,0.9285306188314209,0.0058151283471515325,0.07646893776504265,13.216478329197322,6.252571377066006,5.389460952140039,3.5954938570437927,2.484658964529171
Madhya Pradesh,Shivpuri,25.37802451874367,77.74861600810549,423,1726050,1852,148128,1106084,389652,227989,88.0,52.0,95.52150864691058,0.06471423191680427,2.966310361808754,0.1981981981981982,0.705136004171374,0.41429854291590623,0.004171373946293561,0.1256626401320935,15.12627096549926,7.24874713942238,4.9062309898322765,3.389762753106804,2.5962167955737088
Madhya Pradesh,Sidhi,24.17547189952905,82.1053783359498,462,1127033,837,102228,721531,253685,150959,96.0,53.0,95.60900168850424,0.04534028728528801,3.0539478435857688,0.008163026282282772,0.008251754828829325,0.01135725395795864,1.1140756304385053,0.14986251511712612,16.4635818117127,11.476505124517205,7.125967030246675,5.398688414624949,2.933986848654831
Madhya Pradesh,Tikamgarh,25.14099852104666,78.89357064846428,424,1445166,1090,132725,898323,343824,201875,90.0,52.0,95.73121703665876,0.04068736740277588,3.0545279919400263,0.007542386134188044,1.0773156855337034,0.017368246969552286,0.0026986519195718694,0.0686426334414178,14.00863291829451,9.911041361338421,5.400971237906234,4.030332847575988,2.42421977821233
Madhya Pradesh,Ujjain,23.319288862745065,75.80383717647058,435,1986864,7501,323379,1156749,508302,320502,96.0,62.0,86.47818874366841,0.23449013118160075,11.733717053608098,0.04756238977604909,1.2392393238792387,0.16312138123193132,0.010619750521424717,0.09306122613324315,14.42141988581,8.973689190603887,8.015797759685615,6.018831686517044,5.6012892679116435
Madhya Pradesh,Umaria,23.59601063063061,80.90879477477475,431,644758,839,67975,403030,158140,82984,95.0,55.0,96.23998461438245,0.10344966638645818,2.4762779213286223,0.010856786577289465,0.03412132924290974,0.029468420709785684,0.9349244212557271,0.17091684011675698,14.081407287695539,11.609627177948937,6.733999423039341,4.2211186212501435,2.8140790808334293
Madhya Pradesh,Vidisha,23.82838307984792,77.9013507604563,443,1458875,1926,181510,919239,335690,203005,90.0,59.0,88.24546311370062,0.09000085682460801,10.250912518207523,0.020221060748864705,1.2674149601576556,0.06265101533716048,0.004798217804815354,0.05853825721874732,16.589563876274525,8.475709022363121,7.129260560363293,4.495313169394225,4.10000856824608
Maharashtra,Akola,20.746310479041902,77.12122320359276,501,1813906,6163,314490,998769,483200,327932,95.0,78.0,61.073120657851064,0.24714621375087792,19.69523227774758,18.084343951671144,0.5625980618620811,0.08291499118476922,0.021445433225315978,0.23319841270716346,12.78131281334314,15.17520753556138,16.06428337521349,11.341436656585293,6.206165038320618
Maharashtra,Amravati,21.16520991810736,77.67583503184723,503,2888445,9438,512492,1540590,783549,553265,95.0,78.0,71.1516750362219,0.25006534657921475,14.589510965242544,13.29057676362195,0.39329119993629796,0.07761961886066725,0.11383287547452002,0.13342819406289544,11.293100612959568,16.03115170965693,18.17988571705537,12.009091396928104,7.03745440886013
Maharashtra,Bhandara,21.211792649727748,80.10950199637024,506,1200334,2932,227025,626978,333120,232754,98.0,75.0,84.08926182212618,0.17870026176047665,2.207885471876994,12.867918429370492,0.08472641781370852,0.06923073077993291,0.29616756669393685,0.20610929957828403,9.593163236232582,17.403655982418226,17.031509563171586,12.808851536322392,5.586861656838846
Maharashtra,Bid,18.952353340080982,75.69319706477731,523,2585049,5614,402052,1473882,614615,494436,92.0,66.0,84.12498177017147,0.08112031918930744,12.394155778091633,2.6491567471254895,0.33728567620961925,0.03187560467906024,0.01543491051813718,0.36598919401527785,11.980585280975331,10.86246334208752,12.253462120060393,7.989403682483388,5.028763477984363
Maharashtra,Buldana,20.56680611183355,76.39017880364096,500,2586258,4767,423036,1467457,641840,473071,93.0,73.0,71.35498469216915,0.1365293021809889,13.696854683484789,14.083243048450697,0.473347979977249,0.06449472558422245,0.020183601172040842,0.17036196698086578,12.19553501622808,15.479584790071216,15.71301084423905,8.826110929381368,4.399522398770734
Maharashtra,Chandrapur,20.095609090909075,79.31556380471388,509,2204307,8239,418666,1163802,629890,403719,96.0,72.0,80.75485855645334,0.48545869518175105,4.187120940957861,13.007897720235883,0.1751570901875283,0.2382154572843075,1.0519405872231045,0.09935095247622042,11.058940519628164,15.302768625241402,15.95104493158167,10.941261811535325,5.738220674343456
Maharashtra,Dhule,21.274018690400517,74.58719071837263,498,2050862,6065,315332,1167569,513908,350747,95.0,63.0,89.00940190027413,0.17812022456898613,9.162049908770069,0.6536275965910919,0.6250054854982928,0.06933669842241945,0.04446910616121416,0.2579890797137984,9.776084397682535,10.169918795121271,14.172382149554675,8.91035086709881,5.6040338160246765
Maharashtra,Gondiya,21.225008411214997,80.17522698598128,507,1322507,2866,239981,704214,371908,244111,100.0,76.0,87.24800700487786,0.1381467168037674,1.9778345218588635,9.473068951619917,0.11856269947909538,0.16332616764977426,0.3841189498429876,0.4969349878677391,10.469282960317035,17.478395199420493,17.058132773588344,12.065720635127072,4.379787781841609
Maharashtra,Hingoli,19.59525302245251,77.09239412780653,512,1177345,1221,159114,692117,281905,201828,94.0,67.0,73.31742182622766,0.08425737570550688,10.833867727811304,15.006561373259325,0.4482968034008723,0.0546144078413719,0.008748497679100008,0.24623198807486335,14.926465904216691,10.807877045386016,11.557784676539162,6.331534087289622,3.2868870212214767
Maharashtra,Jalgaon,20.8828943415638,75.55140421810695,499,4229917,14297,720791,2352671,1080237,763529,92.0,68.0,81.74191124790391,0.16763922318097493,13.245200792355973,3.4011305659189057,0.6478614119378702,0.07307471990585158,0.22842055766106048,0.49476148113544544,11.405944844780642,12.590956276447033,14.827666831287706,8.880623425944291,5.437151603683949
Maharashtra,Jalna,19.984612534818933,75.98473607242339,514,1959046,3791,288895,1150104,454836,341479,94.0,61.0,76.80478151100077,0.6402095713934232,13.997680503673726,7.786442993171167,0.49100429494764286,0.0831527182108026,0.017151205229484146,0.17957720237299174,13.836377502110722,11.137512850642608,11.502078052276465,6.161927795467794,3.269958949407007
Maharashtra,Kolhapur,16.44881301587301,74.12897150793648,530,3876001,22269,770005,1972486,1084858,801590,96.0,73.0,87.20085469534192,0.40178008210008204,7.3931353474883,0.767956458215568,3.9959226016711558,0.040505665504214264,0.03286892856838788,0.16697622111036609,8.293522112094397,12.570352794026626,18.02383435917586,10.19695299356218,8.653583938703834
Maharashtra,Latur,18.348687268993856,76.75812607802874,524,2454196,6217,381722,1406364,584243,453229,93.0,67.0,81.77765753020542,0.09726199537445257,14.981036559427203,2.711071161390533,0.26024816273842843,0.03809801662132935,0.012631427970708126,0.1219951462719359,10.945621295120683,12.098055738009515,15.497702709971003,9.167890421139958,6.24465201638337
Maharashtra,Nagpur,21.196556862745105,79.02166176470584,505,4653570,57964,917626,2460820,1361821,818467,95.0,79.0,75.04350423438349,0.7449549485663695,8.401592755669302,14.355645235808206,0.5270792101547844,0.43985585260348503,0.26175602816762183,0.2256117346467336,6.985690555852818,17.45715654862826,16.985733533609682,11.651871573866945,10.599088441776958
Maharashtra,Nanded,19.209316983017,77.6829048951049,511,3361292,7548,488748,2008314,809135,535827,94.0,65.0,74.42795805898447,0.11608631442909453,14.040761707105482,10.53728744780281,0.15021009778382835,0.40282129609685796,0.037872341944704596,0.28700273585276137,12.402046593988263,10.969680706109436,12.398833543768289,7.605706377190676,4.647766394588747
Maharashtra,Nandurbar,21.523175625248147,74.32638757443429,497,1648295,2579,186202,1011352,390419,241534,98.0,55.0,92.31466454730494,0.5136823202157381,5.835241871145638,0.30146302694602606,0.37560024146163157,0.0415580948798607,0.1763640610448979,0.441425837001265,10.111296824900883,7.365429125247604,9.765302934244174,6.85672164266712,3.5467558901774257
Maharashtra,Nashik,20.266912871287143,74.03824168316828,516,6107187,45039,904710,3580633,1567252,948469,93.0,71.0,85.75157433364986,0.3920954115208851,11.348137857904138,1.5519911212805504,0.6256890447271387,0.14592643061363603,0.029391600420946667,0.15519419988285932,8.913203410997566,13.946093348705386,13.591691231986184,7.942314522217838,6.1091956083872985
Maharashtra,Osmanabad,18.19459456066944,75.99495575313809,525,1657576,3209,240042,917343,393539,343021,92.0,69.0,86.73044252571225,0.05682997340695087,10.794376849085653,1.7022447236205156,0.27329063644743895,0.020511879998262525,0.011764166469591742,0.41053924525934254,11.098857608942215,12.165113394498956,15.732129326196809,8.414636794934289,5.842688359387442
Maharashtra,Parbhani,19.31032425249168,76.70163338870431,513,1836086,3982,272486,1078349,436486,313455,95.0,63.0,72.34873529889123,0.11333891767596942,16.685710800038777,10.23367097183901,0.33974443462887904,0.07466970501381744,0.014269484109132143,0.18986038780318568,12.484001294057032,11.127801203211614,12.477792434559165,6.320019868350394,4.429694469649025
Maharashtra,Pune,18.51696171428573,74.12922881632647,521,9429408,235018,1925019,5184734,2624165,1586132,91.0,76.0,85.79811160997593,1.423122215095582,7.144711523777526,3.6100251468596967,1.355185818664332,0.28729269112122413,0.10470434623255245,0.2768466482731472,5.937170180779112,14.667463747459013,15.001609857161766,9.197353640864835,11.524053259759254
Maharashtra,Ratnagiri,17.210195070127703,73.25725893866404,528,1615069,7752,367352,777431,438905,396967,112.0,74.0,80.93839953587121,0.12321454996659587,11.59065030658133,7.025520271889313,0.20723572800914386,0.014240877634330174,0.005882101631571159,0.0948566284164949,10.093995984072507,16.70962664753023,15.309376874919895,6.909921495614118,4.067937654676054
Maharashtra,Sangli,17.154930181086502,74.70713822937628,531,2822143,13212,485126,1450907,752303,603739,97.0,73.0,86.47017532421285,0.3223791282015121,8.490250139698803,1.3539356439415011,3.0988153328871,0.04464692256912566,0.02724879639337907,0.19254871209573718,7.388392437945207,16.269763792975763,16.065947048041153,8.674400978263682,7.582996325841745
Maharashtra,Satara,17.6737908974359,74.18052064102558,527,3003741,14093,562653,1517324,800492,671702,99.0,74.0,89.61997722173783,0.1467503356647594,4.89289855550129,4.704633322247158,0.42646819416188014,0.03935092939104936,0.022505269262562917,0.14741617203347426,9.602259315966323,13.582296209959512,18.533755074089278,9.987312487994139,8.105126240910918
Maharashtra,Sindhudurg,16.170948049777163,73.51329008172343,529,849651,3517,194228,382024,242296,222963,104.0,78.0,91.8475938944343,1.8208652729179393,3.091151543398407,2.914373077887274,0.12310937078871206,0.02577528891274182,0.006237855307649846,0.17089369635297316,10.17829673595394,15.857569755111218,20.60493073038224,10.477596095337969,5.698575061996043
Maharashtra,Solapur,17.837357937584812,75.42394823609216,526,4317756,15145,595560,2402794,1089900,809935,94.0,67.0,87.90269760495961,0.22886888467064836,10.219521436598084,0.8221168588498284,0.6515884640076929,0.02962186839645408,0.013154981430168819,0.13242990108750935,9.040274624133463,12.410335368649825,14.899568201630661,7.597001775922493,5.472796517450268
Maharashtra,Thane,19.698767747440264,72.79882742564581,517,11060148,256170,2231800,6184519,3241888,1579921,89.0,74.0,78.80595268707073,2.537940721950556,12.256888425001184,4.065198765875466,1.5556030534130285,0.35396452199373823,0.08916698040568716,0.33528484428960625,6.439072967197183,14.359627014032725,15.834182327397428,9.77018571541719,8.695353805392116
Maharashtra,Wardha,20.80743024390242,78.57259105691062,504,1300774,4313,266155,659540,370227,270107,95.0,78.0,81.2666919849259,0.2072612152456922,4.140150402760203,13.485586274018393,0.43535618024345507,0.16505557460404344,0.17328144627737024,0.12661692192494622,10.798955083665572,15.48854758782079,17.31338418510825,12.150842498389421,7.208938678048608
Maharashtra,Washim,20.282282394366213,77.25502394366208,502,1197160,1875,196022,682919,302425,210185,93.0,73.0,71.83242006081059,0.14258745698152295,11.917538173677704,14.979618430285008,0.7080089545257109,0.04326907013264727,0.031825319923819706,0.34473253366300244,13.908667178990278,13.39261251628855,13.595676434227672,9.692271709712989,3.998212436098767
Maharashtra,Yavatmal,20.04258346738159,78.05326371760479,510,2772348,6094,446516,1549263,733258,483813,95.0,73.0,81.20917720286198,0.16473400886180234,8.629363990379273,9.013082051748194,0.4119973394393489,0.05756853035766073,0.1350840514971425,0.3789928248545998,14.137619086781314,13.778970028293704,14.064756661140665,8.866816142850753,4.4393416699490835
Manipur,Bishnupur,24.50712111801243,93.8246236024845,275,237399,676,34364,135220,62907,38815,100.0,66.0,73.75852467786301,1.7961322499252315,7.873242936996365,0.032013614210674855,0.006739708254878917,0.023588978892076208,16.199310022367406,0.31044781149036016,6.7148555806890515,21.063273223560337,13.3846393624236,8.457070164575251,8.455806469277462
Manipur,Chandel,24.2635812987013,94.09443844155844,280,144182,184,18764,86255,39324,18329,93.0,63.0,7.497468477341138,89.50423769957415,2.1403503904787007,0.2774271406971744,0.040920503252833224,0.0943252278370393,0.24552301951699934,0.19974754130196556,12.055596398995712,21.21554701696467,13.157675715415241,8.470544173336478,5.621367438376496
Manipur,Churachandpur,24.30309718875504,93.38671506024085,274,274143,837,29894,168608,67802,37096,97.0,71.0,4.389679838624367,93.00948774909446,1.0527352513104473,0.18056269902933872,0.03173526225364135,0.055445515661534314,0.8510157107786811,0.4293379732475387,11.986445030513272,23.883520644335256,14.068205279726273,8.493377543836612,5.297600157581992
Manipur,Senapati,25.08465586034914,94.03366234413956,272,479148,256,22798,314439,111516,52008,94.0,55.0,9.148112900398207,89.07873976307947,0.3441525374205882,0.5027674121565779,0.011061300475009809,0.029218529556629683,0.2594188017063621,0.6265287552071593,9.758362760566673,19.0744822059155,12.946521742760067,8.439563558649937,5.205072336731031
Manipur,Tamenglong,24.98312942238265,93.49450740072204,273,140651,125,11541,90273,33290,16924,94.0,60.0,2.129384078321519,95.81161882958529,0.4187670190755843,0.30216635502058287,0.0405258405557017,0.04194779987344562,0.8133607297495219,0.4422293478183589,7.930978094716711,19.04998897981529,12.703073565065303,8.27935812756397,5.049377537308657
Manipur,Thoubal,24.545392553191498,93.97959893617023,276,422168,880,49507,251975,107196,62060,100.0,64.0,63.27954747872885,1.02376305167611,25.42186996645885,0.027003467813761343,0.00568494059237081,0.02510848761630441,10.03084080271361,0.186181804400144,7.673722309601865,20.82867484034792,13.21819749483618,8.977231812927556,6.762710579674443
Manipur,Ukhrul,25.05900314960629,94.44129566929138,279,183998,276,14026,113715,43646,25165,94.0,71.0,4.104935923216557,94.62711551212514,0.6059848476613876,0.34511244687442255,0.03804389178143241,0.05869629017706714,0.017391493385797673,0.20271959477820412,11.233817758888684,20.8426178545419,17.246926597028228,12.352851661431103,8.497918455635388
Meghalaya,East Garo Hills,25.82728228228228,90.64684924924916,294,317917,288,24550,216742,70424,29926,97.0,60.0,5.432864552697716,91.12692935577526,1.056565078306602,0.31580569771355416,0.011952805291947269,0.017614660430238082,1.766813350654416,0.27145449913027614,16.22373135126464,16.5961556003611,9.854144320687475,2.979708540279381,0.781336009084132
Meghalaya,East Khasi Hills,25.303763888888884,91.75922519841272,298,825922,5032,135941,545961,192428,86576,101.0,70.0,17.54826726979061,65.79241138993754,1.7174745314932887,0.3766699518840762,0.03668627303788977,0.3020866377212376,13.996115855976715,0.23028809015863483,14.303408796472306,15.464172161535835,11.451323490595964,7.123675117020737,7.463053411823392
Meghalaya,Jaintia Hills,25.33959557069844,92.37608160136298,299,395124,510,41677,291097,72934,30362,101.0,47.0,3.1524280985209705,68.73690284568895,0.4165780868790557,0.071876170518622,0.011388829835697148,0.008604893653637846,27.221581073283325,0.38064000161974465,17.14626294530325,8.776232271388222,6.769520454338385,3.427784695437382,2.034551178870431
Meghalaya,South Garo Hills,25.240568578553614,90.64560349127176,295,142334,179,10940,97082,30605,14495,95.0,58.0,4.943302373290991,93.43094411735777,0.7377014627566147,0.23325417679542484,0.007025728216729664,0.018969466185170092,0.25433136144561386,0.3744713139516911,18.200851518259867,15.109531102898815,9.736254162743968,2.8088861410485197,0.5803251507018703
Meghalaya,West Garo Hills,25.495285185185185,90.03709947089942,293,643291,1630,51301,427629,143604,70599,98.0,56.0,19.110480326943794,60.618911192601786,16.600263333390334,0.5272885832383789,0.02238489268464816,0.03248918452146851,2.634888409755461,0.4532940768641252,13.327250031478755,14.140256897733686,11.02782411070573,4.57087072569024,1.6875721873926421
Meghalaya,West Khasi Hills,25.500889926739926,91.25364542124538,296,383461,149,32873,278569,69988,33431,98.0,60.0,1.6945660706043117,95.67622261455533,0.3997798993900292,0.3424077024782181,0.009909743102949191,0.015125397367659292,1.5328807883982987,0.3291077841032074,20.945545961649294,11.74721810040656,7.410662362013347,3.2063234592305347,1.6820485003690075
Mizoram,Aizawl,23.90781335453101,92.85359459459472,283,400309,4019,79804,235892,108094,56092,101.0,85.0,3.30969326195514,94.7103362652351,1.3149841747250248,0.39219702779602755,0.01898533382961662,0.026229737527759804,0.12615254715732097,0.10142165177400458,7.327339630135721,25.006432530869905,19.672802759868002,9.417974614610214,7.8214579237539
Mizoram,Champhai,23.54166580976866,93.24221799485862,284,125745,186,23948,78778,29690,17189,98.0,80.0,0.8549047675851922,98.17169668774106,0.555886913992604,0.12008429758638514,0.035786711201240606,0.0071573422402481214,0.15428048828979285,0.10020279136347371,11.524116267048392,24.21885562050181,12.93013638713269,3.9413097936299657,3.250228637321564
Mizoram,Kolasib,24.2020004347826,92.73470391304348,282,83955,367,14853,52147,20576,11167,96.0,78.0,4.76445714966351,89.58370555654815,5.271871836102674,0.12864034304091476,0.0023822285748317552,0.019057828598654042,0.05479125722113036,0.175093800250134,13.539396105056282,24.297540348996485,11.731284616758977,4.1367399201953425,3.01351914716217
Mizoram,Lawngtlai,22.36102843137253,92.66964156862753,287,117894,162,9283,80723,25303,11831,95.0,53.0,1.414830271260624,54.19444585814376,0.4427706244592601,43.72487149473256,0.10348278962457802,0.04410741852850866,0.00169643917417341,0.07379510407654334,16.871087587154562,14.105043513664818,8.938538008719696,3.1918503062072707,2.133272261523063
Mizoram,Lunglei,23.007717036172675,92.63512555425892,286,161428,482,26394,100250,39690,21424,95.0,75.0,3.2404539485095523,78.74965929082934,0.7991178729836212,17.062095795029364,0.057610823401144776,0.04584087023316896,0.0030973560968357407,0.04212404291696608,13.740491116782714,21.54149218227321,12.338627747354858,5.267363778278861,3.4126669474936193
Mizoram,Mamit,23.73852942502819,92.4330803833147,281,86364,90,12158,55914,20082,10318,93.0,70.0,3.460932796072438,80.0148209902274,2.063359733222176,14.27446621277384,0.028947246537909317,0.015052568199712844,0.021999907368811078,0.12042054559770275,10.800796628224724,23.098744847390115,12.454263350470104,3.6820897596220648,2.050622944745496
Mizoram,Saiha,22.35744801061008,93.02827931034489,288,56574,168,7400,37127,12784,6636,98.0,75.0,1.6491674620850567,97.1771485134514,0.9085445611058084,0.18029483508325378,0.007070385689539365,0.019443560646233253,0.0035351928447696825,0.054795489093930075,14.88669706932513,21.440944603528123,12.84865839431541,6.412839820412203,3.8957825149361898
Mizoram,Serchhip,23.263864705882344,92.914158496732,285,64937,131,12315,39568,15894,9404,98.0,84.0,1.526094522383233,97.70084851471427,0.5158846266381262,0.09239724656205245,0.013859586984307868,0.009239724656205244,0.053898393827863926,0.08777738423394983,13.506937493262699,25.004234873800762,13.955064139088655,4.488966228806381,3.277022344734127
Nagaland,Dimapur,25.814176811594223,93.75074057971014,265,378811,3303,71413,243392,98601,36618,92.0,73.0,28.74784523152707,61.83532157197125,8.23946506305255,0.3352595357579374,0.5670373880378342,0.14941487971574216,0.04144547016850092,0.0842108597691197,9.117739453183777,21.13877368925401,11.705837475680484,7.051537574146474,7.268004361013804
Nagaland,Kohima,25.60311428571428,93.78600657596373,270,267988,1928,50724,173701,68485,25557,93.0,74.0,9.513858829499828,87.67370180754362,1.6358941445139334,0.5668164246160277,0.029852082929086376,0.37240473454035256,0.12500559726554922,0.08246637909160112,8.080212546830454,21.5405167395555,11.387823335373227,7.408913831962625,8.746287147185695
Nagaland,Mokokchung,26.478911764705888,94.522426006192,262,194622,537,40154,111243,52853,30363,93.0,82.0,5.055954619724388,93.435993875307,1.056920594794011,0.2271069046664817,0.03391189074205382,0.04007768905879089,0.0030828991583685297,0.14695152654889992,10.409409008231341,27.764076003740584,14.091418236376155,6.719178715664211,5.291796405339581
Nagaland,Mon,26.69207374301676,95.03072988826828,261,250260,178,14398,168773,53600,27437,90.0,48.0,3.237433069607608,94.49932070646527,1.3761687844641575,0.5018780468312954,0.12546951170782386,0.033565092304003834,0.00039958443219052184,0.22576520418764487,14.956844881323422,12.187325181810916,3.0480300487493004,1.4245185007592105,0.7080636138416048
Nagaland,Phek,25.63272986577182,94.56814563758392,266,163418,170,36182,108514,37842,16969,95.0,65.0,2.1802983759438987,96.82164755412501,0.5813313098924231,0.21417469311826115,0.010402770808601256,0.0189697585333317,0.12116168353547344,0.05201385404300628,13.764701562863332,18.623407458174743,7.8234955757627676,4.447490484524349,3.626283518339473
Nagaland,Tuensang,26.21104453280316,94.85809880715708,267,196596,155,24998,134573,43210,18762,93.0,60.0,1.5152902398828054,97.59303342896092,0.5351075301633808,0.29095200309263664,0.002543286740320251,0.013733748397729353,0.00050865734806405,0.04883110541414881,15.057274817392011,17.047142363018576,7.636472766485585,3.0560133471688133,1.4038942806567785
Nagaland,Wokha,26.202611551155112,94.1990815181518,264,166343,198,25268,106951,40510,18811,97.0,77.0,3.369543653775632,95.12633534323656,1.2281851355332056,0.19117125457638734,0.004809339737770751,0.02043969388552569,0.012023349344426877,0.04749222991048617,9.53752186746662,25.024798158022882,11.269485340531311,6.145735017403798,4.827374761787391
Nagaland,Zunheboto,26.028178205128206,94.50026666666668,263,140757,261,28846,91709,32267,16730,98.0,73.0,1.8329461412221062,97.32730876617148,0.5484629538850644,0.20318705286415598,0.004262665444702573,0.027707325390566723,0.0014208884815675243,0.05470420654034968,11.738670190470101,24.94582862664024,12.277897369224975,6.266828647953565,3.950069978757717
Orissa,Baleshwar,21.48570932311624,87.08085828011933,377,2320529,7370,296834,1303828,622575,390611,96.0,70.0,94.70724132299144,0.277264365151222,4.061746265614436,0.004783392062758104,0.008661818059588999,0.010213188458321356,0.7905524990206975,0.1395371486415382,14.746292763417307,17.948924577111512,11.521252266185856,4.8433783848424214,4.566286394179948
Orissa,Bhadrak,20.95262735257214,86.81496204516931,378,1506337,2637,164636,848660,393629,260486,98.0,73.0,92.84396519503936,0.049457724267544384,6.917575549163302,0.005377282772712879,0.00736886898482876,0.011219268994919464,0.004049558631302292,0.16098655214603372,13.989963733215077,19.734627775856268,11.751221672175616,4.767525460770067,4.483458880715271
Orissa,Cuttack,20.407640646029623,85.7776810228802,381,2624470,15046,349587,1372301,743090,499895,94.0,77.0,93.64667913902616,0.45666363113314307,5.382534378369728,0.2391339965783568,0.04496145888503203,0.03909360747122276,0.006401292451428289,0.1845324960849238,11.027521747248016,19.54828974993046,12.509916287860026,6.07574100675565,6.91953041947517
Orissa,Dhenkanal,20.79887159353349,85.53226836027711,383,1192811,1810,117172,641697,326233,222398,95.0,70.0,99.39059918126173,0.060948465431656815,0.4028299537814457,0.030683821661604393,0.003269587554105386,0.010395611710488922,0.011653145385144838,0.08962023321381175,15.834193346640834,16.21338166733875,11.066464008128698,4.4568670141371936,3.6102953443588297
Orissa,Gajapati,19.121080882352945,84.14015091911759,389,577817,635,63112,345387,144043,85072,104.0,45.0,61.11969706671836,37.98469065465363,0.26928941169955195,0.3772820806587553,0.011422301524531123,0.00917245425454772,0.0006922606984564318,0.22775376979216602,11.838523269478053,9.481721721583131,6.399430961705869,2.95664544310742,2.173006332454739
Orissa,Ganjam,19.2632617564534,84.80297710437702,388,3529031,9049,405298,1980232,924756,613249,98.0,63.0,98.78232863355409,0.6793649588229743,0.3772990376111743,0.004930531922218875,0.004817186360788556,0.016718470310972046,0.0021535656671760606,0.13238761575061256,14.680290425332052,14.409366197123234,8.429792767476398,3.4329820282111436,2.7527953140677996
Orissa,Jharsuguda,21.827058566978184,83.93581682242987,371,579505,2498,81433,320156,159477,98555,95.0,70.0,95.52756231611461,1.8053338625205992,2.2058480944944394,0.013804885203751479,0.012079274553282544,0.24866049473257346,0.011561591358141863,0.17514948102259686,11.92776593817137,17.881122682289195,12.23941122164606,5.6788120896282175,3.7980690416821257
Orissa,Kalahandi,19.784253092783523,83.1124043814433,395,1576869,1953,91171,880160,415778,275533,100.0,51.0,98.63641177548675,0.707731587088084,0.3154986241723314,0.011097941553800601,0.0776855908766042,0.05047977986757302,0.013951697953349329,0.18714300300151757,13.534795851779696,10.965083339199388,5.963970374203564,2.5609609929550268,1.736669311147597
